mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-13 22:15:04,2,3
,T_0_Done,2023-09-13 22:15:09,2,3
,T_2_Busy,2023-09-13 22:15:27,5,3
,T_2_Done,2023-09-13 22:15:32,5,3
,T_2_ocupied,2023-09-13 22:15:32,5,3
,T_2_waiting,2023-09-13 22:15:32,5,3
,T_6_ocupied,2023-09-13 22:15:44,2,3
,T_6_waiting,2023-09-13 22:15:44,2,3
,T_1_ocupied,2023-09-13 22:15:48,3,3
,T_1_waiting,2023-09-13 22:15:48,3,3
,T_1_busy,2023-09-13 22:15:48,3,3
,T_2_busy,2023-09-13 22:15:48,5,3
,T_6_busy,2023-09-13 22:15:48,2,3
,T_1_done,2023-09-13 22:15:53,3,3
,T_2_done,2023-09-13 22:15:53,5,3
,T_6_done,2023-09-13 22:15:53,2,3
