case_id;activity;time
mision25;T2_enter;2023-01-25 00:03:21
mision25;T1_enter;2023-01-25 00:03:59
mision25;T2_task2;2023-01-25 00:04:10
mision25;T1_task1;2023-01-25 00:04:48
mision25;T1_task3;2023-01-25 00:05:05
mision25;T2_task3;2023-01-25 00:05:05
mision25;T4_enter;2023-01-25 00:06:36
mision25;T4_task2;2023-01-25 00:07:25
mision25;T3_enter;2023-01-25 00:09:44
mision25;T3_task1;2023-01-25 00:10:33
mision25;T3_task3;2023-01-25 00:10:49
mision25;T4_task3;2023-01-25 00:10:49
mision25;T5_enter;2023-01-25 00:13:08
mision25;T6_enter;2023-01-25 00:13:13
mision25;T5_task1;2023-01-25 00:13:57
mision25;T6_task2;2023-01-25 00:14:02
mision25;T5_task3;2023-01-25 00:14:19
mision25;T6_task3;2023-01-25 00:14:19
mision25;T8_enter;2023-01-25 00:16:56
mision25;T8_task2;2023-01-25 00:17:45
mision25;T7_enter;2023-01-25 00:17:56
mision25;T7_task1;2023-01-25 00:18:45
mision25;T7_task3;2023-01-25 00:19:01
mision25;T8_task3;2023-01-25 00:19:01
mision25;T7_task4;2023-01-25 00:19:03
mision25;T8_task4;2023-01-25 00:19:03
