case_id;activity;time
mision52;TA_enter;2023-02-22 00:03:28
mision52;TA_task1;2023-02-22 00:04:17
mision52;TB_enter;2023-02-22 00:05:52
mision52;TB_task2;2023-02-22 00:06:41
mision52;TC_enter;2023-02-22 00:07:38
mision52;TC_task3;2023-02-22 00:08:27
mision52;TD_enter;2023-02-22 00:15:01
mision52;TD_task4;2023-02-22 00:15:50
mision52;TE_enter;2023-02-22 00:16:49
mision52;TE_task5;2023-02-22 00:17:38
mision52;TF_enter;2023-02-22 00:20:12
mision52;TF_task6;2023-02-22 00:21:01
mision52;TG_enter;2023-02-22 00:22:10
mision52;TG_task7;2023-02-22 00:22:59
mision52;TH_enter;2023-02-22 00:26:22
mision52;TH_task8;2023-02-22 00:27:11
mision52;T1-TH_task9;2023-02-22 00:27:28
