mision;activity;time;robot
;TB_enter;2023-09-06 15:18:28;5
;TB_task2;2023-09-06 15:18:33;5
;TA_enter;2023-09-06 15:18:38;1
;TA_task1;2023-09-06 15:18:43;1
;TA_task3;2023-09-06 15:18:45;4
;TB_task3;2023-09-06 15:18:45;4
;TC_enter;2023-09-06 15:18:57;2
;TC_task1;2023-09-06 15:19:02;2
;TD_enter;2023-09-06 15:19:05;3
;TD_task2;2023-09-06 15:19:10;3
;TC_task3;2023-09-06 15:19:12;0
;TD_task3;2023-09-06 15:19:12;0
;TF_enter;2023-09-06 15:19:28;1
;TF_task2;2023-09-06 15:19:32;1
;TE_enter;2023-09-06 15:20:56;0
;TE_task1;2023-09-06 15:21:01;0
;TE_task3;2023-09-06 15:21:02;3
;TF_task3;2023-09-06 15:21:02;3
;TG_enter;2023-09-06 15:21:07;5
;TG_task1;2023-09-06 15:21:12;5
;TH_enter;2023-09-06 15:21:18;3
;TH_task2;2023-09-06 15:21:23;3
;TG_task3;2023-09-06 15:21:24;0
;TH_task3;2023-09-06 15:21:24;0
;TG_task4;2023-09-06 15:21:24;3
;TH_task4;2023-09-06 15:21:24;3
