mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-14 00:46:46,3,1
,T_0_Done,2023-09-14 00:46:51,3,1
,T_2_Busy,2023-09-14 00:47:03,0,1
,T_2_Done,2023-09-14 00:47:08,0,1
,T_2_ocupied,2023-09-14 00:47:08,0,1
,T_2_waiting,2023-09-14 00:47:08,0,1
,T_6_ocupied,2023-09-14 00:47:23,2,1
,T_6_waiting,2023-09-14 00:47:23,2,1
,T_1_ocupied,2023-09-14 00:47:29,3,1
,T_1_waiting,2023-09-14 00:47:29,3,1
,T_1_Busy,2023-09-14 00:47:29,3,1
,T_2_Busy,2023-09-14 00:47:29,0,1
,T_6_Busy,2023-09-14 00:47:29,2,1
,T_1_done,2023-09-14 00:47:34,3,1
,T_2_done,2023-09-14 00:47:34,0,1
,T_6_done,2023-09-14 00:47:34,2,1
